timestamp,sensor_id,intersection,vehicle_count,avg_speed,lane_occupancy,network_latency,day_of_week,is_attack,label
2025-07-03 21:40:00,S003,50_Feet_Road_South,22,41.79,0.169,246.1,3,False,0
2025-06-15 00:22:00,S003,50_Feet_Road_South,1,45.0,0.008,174.6,6,False,0
2025-09-04 09:26:00,S004,Kumaraswamy_Layout_Bus_Stand,53,26.85,0.408,65.7,3,False,0
2025-07-31 20:51:00,S004,Kumaraswamy_Layout_Bus_Stand,24,36.9,0.185,169.3,3,False,0
2025-06-21 23:50:00,S003,50_Feet_Road_South,5,45.0,0.038,305.4,5,False,0
2025-07-01 08:02:00,S001,DSCE_Main_Gate,87,21.3,0.669,27.9,1,False,0
2025-07-12 04:28:00,S004,Kumaraswamy_Layout_Bus_Stand,1,45.0,0.008,162.4,5,False,0
2025-07-24 01:07:00,S002,50_Feet_Road_North,0,44.54,0.0,48.3,3,False,0
2025-06-28 01:25:00,S004,Kumaraswamy_Layout_Bus_Stand,0,44.1,0.0,91.3,5,False,0
2025-07-11 01:07:00,S003,50_Feet_Road_South,1,45.0,0.008,313.9,4,False,0
2025-08-30 23:43:00,S002,50_Feet_Road_North,4,45.0,0.031,184.3,5,False,0
2025-08-29 23:09:00,S003,50_Feet_Road_South,6,45.0,0.046,180.0,4,False,0
2025-06-14 13:40:00,S002,50_Feet_Road_North,16,35.0,0.123,264.2,5,False,0
2025-08-20 12:40:00,S004,Kumaraswamy_Layout_Bus_Stand,32,39.49,0.246,211.9,2,False,0
2025-07-13 23:34:00,S002,50_Feet_Road_North,4,44.49,0.031,58.6,6,False,0
2025-07-07 19:42:00,S003,50_Feet_Road_South,28,37.55,0.215,72.9,0,False,0
2025-07-11 03:26:00,S002,50_Feet_Road_North,1,41.98,0.008,360.2,4,False,0
2025-08-31 10:53:00,S002,50_Feet_Road_North,15,39.89,0.115,58.6,6,False,0
2025-07-10 00:38:00,S004,Kumaraswamy_Layout_Bus_Stand,2,43.64,0.015,87.6,3,False,0
2025-08-13 10:38:00,S004,Kumaraswamy_Layout_Bus_Stand,32,35.22,0.246,304.0,2,False,0
2025-08-30 17:06:00,S002,50_Feet_Road_North,33,38.78,0.254,298.6,5,False,0
2025-06-28 09:13:00,S003,50_Feet_Road_South,37,36.06,0.285,41.4,5,False,0
2025-06-20 23:40:00,S001,DSCE_Main_Gate,8,37.58,0.062,96.3,4,False,0
2025-06-26 10:15:00,S001,DSCE_Main_Gate,28,39.99,0.215,212.4,3,False,0
2025-07-14 20:52:00,S004,Kumaraswamy_Layout_Bus_Stand,25,40.43,0.192,151.3,0,False,0
2025-06-29 18:34:00,S003,50_Feet_Road_South,19,43.09,0.146,185.7,6,False,0
2025-08-09 21:23:00,S002,50_Feet_Road_North,13,41.39,0.1,410.2,5,False,0
2025-08-07 16:54:00,S002,50_Feet_Road_North,90,22.58,0.692,472.8,3,False,0
2025-07-01 03:06:00,S004,Kumaraswamy_Layout_Bus_Stand,1,45.0,0.008,401.9,1,False,0
2025-08-06 15:49:00,S002,50_Feet_Road_North,31,30.84,0.238,290.8,2,False,0
2025-06-22 11:03:00,S003,50_Feet_Road_South,15,45.0,0.115,415.8,6,False,0
2025-08-14 09:02:00,S002,50_Feet_Road_North,50,35.51,0.385,258.7,3,False,0
2025-08-12 06:39:00,S002,50_Feet_Road_North,16,42.53,0.123,254.4,1,False,0
2025-08-12 07:03:00,S004,Kumaraswamy_Layout_Bus_Stand,37,45.0,0.285,124.5,1,False,0
2025-07-15 01:23:00,S002,50_Feet_Road_North,1,45.0,0.008,229.7,1,False,0
2025-08-17 23:31:00,S002,50_Feet_Road_North,4,41.12,0.031,288.1,6,False,0
2025-06-11 07:43:00,S004,Kumaraswamy_Layout_Bus_Stand,37,33.1,0.285,258.4,2,False,0
2025-08-17 19:57:00,S004,Kumaraswamy_Layout_Bus_Stand,19,44.48,0.146,287.8,6,False,0
2025-07-07 19:31:00,S001,DSCE_Main_Gate,29,37.24,0.223,238.2,0,False,0
2025-08-06 09:01:00,S004,Kumaraswamy_Layout_Bus_Stand,65,23.67,0.5,154.1,2,False,0
2025-07-04 19:53:00,S004,Kumaraswamy_Layout_Bus_Stand,27,39.54,0.208,274.3,4,False,0
2025-09-05 07:19:00,S003,50_Feet_Road_South,37,29.4,0.285,463.6,4,False,0
2025-07-14 03:29:00,S002,50_Feet_Road_North,0,43.72,0.0,260.4,0,False,0
2025-08-26 12:52:00,S002,50_Feet_Road_North,32,40.41,0.246,240.4,1,False,0
2025-06-11 04:58:00,S002,50_Feet_Road_North,1,45.0,0.008,393.2,2,False,0
2025-07-16 10:43:00,S001,DSCE_Main_Gate,27,40.12,0.208,380.2,2,False,0
2025-08-31 00:31:00,S002,50_Feet_Road_North,1,38.76,0.008,189.1,6,False,0
2025-07-02 16:11:00,S001,DSCE_Main_Gate,89,23.97,0.685,488.4,2,False,0
2025-07-20 18:35:00,S004,Kumaraswamy_Layout_Bus_Stand,27,38.4,0.208,347.6,6,False,0
2025-07-02 14:54:00,S004,Kumaraswamy_Layout_Bus_Stand,27,36.1,0.208,410.1,2,False,0
2025-08-18 10:59:00,S003,50_Feet_Road_South,30,38.74,0.231,109.5,0,False,0
2025-07-16 05:47:00,S003,50_Feet_Road_South,5,44.64,0.038,14.0,2,False,0
2025-08-20 17:02:00,S003,50_Feet_Road_South,54,31.34,0.415,192.9,2,False,0
2025-08-30 11:54:00,S001,DSCE_Main_Gate,13,45.0,0.1,399.9,5,False,0
2025-06-22 22:18:00,S003,50_Feet_Road_South,9,43.26,0.069,266.3,6,False,0
2025-08-30 08:31:00,S001,DSCE_Main_Gate,45,30.12,0.346,458.6,5,False,0
2025-07-24 10:48:00,S004,Kumaraswamy_Layout_Bus_Stand,31,32.35,0.238,430.2,3,False,0
2025-08-04 18:42:00,S003,50_Feet_Road_South,44,30.87,0.338,225.7,0,False,0
2025-08-06 06:13:00,S002,50_Feet_Road_North,16,34.98,0.123,140.6,2,False,0
2025-06-24 02:35:00,S003,50_Feet_Road_South,1,45.0,0.008,449.0,1,False,0
2025-07-28 18:50:00,S004,Kumaraswamy_Layout_Bus_Stand,34,38.63,0.262,253.8,0,False,0
2025-08-03 19:50:00,S004,Kumaraswamy_Layout_Bus_Stand,18,42.38,0.138,68.1,6,False,0
2025-09-02 14:41:00,S002,50_Feet_Road_North,28,45.0,0.215,226.0,1,False,0
2025-07-02 05:40:00,S003,50_Feet_Road_South,4,40.02,0.031,286.7,2,False,0
2025-09-02 05:42:00,S003,50_Feet_Road_South,5,45.0,0.038,40.2,1,False,0
2025-08-09 21:37:00,S003,50_Feet_Road_South,11,43.07,0.085,397.3,5,False,0
2025-08-02 06:01:00,S004,Kumaraswamy_Layout_Bus_Stand,7,41.18,0.054,135.5,5,False,0
2025-07-29 12:40:00,S004,Kumaraswamy_Layout_Bus_Stand,30,35.25,0.231,375.8,1,False,0
2025-07-25 08:05:00,S001,DSCE_Main_Gate,71,22.37,0.546,474.9,4,False,0
2025-07-15 16:50:00,S003,50_Feet_Road_South,80,23.11,0.615,162.5,1,False,0
2025-06-20 21:11:00,S001,DSCE_Main_Gate,21,43.29,0.162,209.9,4,False,0
2025-07-17 06:16:00,S003,50_Feet_Road_South,14,34.41,0.108,18.1,3,False,0
2025-07-20 03:33:00,S004,Kumaraswamy_Layout_Bus_Stand,0,45.0,0.0,97.7,6,False,0
2025-06-14 15:23:00,S001,DSCE_Main_Gate,19,36.51,0.146,89.6,5,False,0
2025-09-01 14:18:00,S001,DSCE_Main_Gate,25,36.91,0.192,223.9,0,False,0
2025-07-12 02:38:00,S002,50_Feet_Road_North,0,44.18,0.0,346.1,5,False,0
2025-08-01 15:06:00,S004,Kumaraswamy_Layout_Bus_Stand,30,38.35,0.231,259.7,4,False,0
2025-06-27 00:43:00,S001,DSCE_Main_Gate,1,42.94,0.008,474.4,4,False,0
2025-06-21 06:52:00,S002,50_Feet_Road_North,9,45.0,0.069,194.2,5,False,0
2025-09-02 01:18:00,S001,DSCE_Main_Gate,1,45.0,0.008,485.2,1,False,0
2025-07-14 23:06:00,S002,50_Feet_Road_North,7,40.82,0.054,328.9,0,False,0
2025-07-11 08:03:00,S001,DSCE_Main_Gate,75,24.2,0.577,457.3,4,False,0
2025-09-03 20:11:00,S002,50_Feet_Road_North,25,35.15,0.192,435.3,2,False,0
2025-08-10 10:06:00,S004,Kumaraswamy_Layout_Bus_Stand,17,36.0,0.131,307.1,6,False,0
2025-07-19 12:32:00,S001,DSCE_Main_Gate,19,38.17,0.146,178.0,5,False,0
2025-08-30 22:34:00,S002,50_Feet_Road_North,9,45.0,0.069,103.0,5,False,0
2025-07-06 20:09:00,S003,50_Feet_Road_South,13,45.0,0.1,470.4,6,False,0
2025-08-13 11:22:00,S004,Kumaraswamy_Layout_Bus_Stand,26,37.76,0.2,179.4,2,False,0
2025-06-19 23:41:00,S001,DSCE_Main_Gate,8,40.9,0.062,245.2,3,False,0
2025-08-01 03:07:00,S003,50_Feet_Road_South,1,45.0,0.008,467.8,4,False,0
2025-07-14 12:56:00,S004,Kumaraswamy_Layout_Bus_Stand,27,35.66,0.208,56.4,0,False,0
2025-08-29 02:35:00,S003,50_Feet_Road_South,0,45.0,0.0,305.7,4,False,0
2025-08-16 22:30:00,S004,Kumaraswamy_Layout_Bus_Stand,10,39.53,0.077,230.7,5,False,0
2025-08-06 11:30:00,S003,50_Feet_Road_South,25,43.84,0.192,421.4,2,False,0
2025-07-31 02:09:00,S002,50_Feet_Road_North,0,45.0,0.0,195.7,3,False,0
2025-08-22 16:01:00,S003,50_Feet_Road_South,90,21.42,0.692,397.2,4,False,0
2025-08-19 00:48:00,S001,DSCE_Main_Gate,1,41.27,0.008,40.3,1,False,0
2025-06-30 05:17:00,S004,Kumaraswamy_Layout_Bus_Stand,5,45.0,0.038,328.8,0,False,0
2025-08-14 01:43:00,S001,DSCE_Main_Gate,0,44.84,0.0,243.9,3,False,0
2025-08-16 03:28:00,S002,50_Feet_Road_North,0,45.0,0.0,163.5,5,False,0
2025-08-05 00:33:00,S001,DSCE_Main_Gate,1,43.45,0.008,132.0,1,False,0
2025-07-19 13:41:00,S002,50_Feet_Road_North,16,44.19,0.123,124.1,5,False,0
2025-08-04 02:56:00,S001,DSCE_Main_Gate,1,45.0,0.008,126.6,0,False,0
2025-07-31 09:20:00,S003,50_Feet_Road_South,44,35.82,0.338,463.6,3,False,0
2025-06-24 19:58:00,S001,DSCE_Main_Gate,30,37.54,0.231,487.7,1,False,0
2025-06-12 23:02:00,S004,Kumaraswamy_Layout_Bus_Stand,6,40.1,0.046,46.1,3,False,0
2025-08-13 22:25:00,S004,Kumaraswamy_Layout_Bus_Stand,15,36.15,0.115,456.4,2,False,0
2025-07-11 01:42:00,S003,50_Feet_Road_South,1,45.0,0.008,405.7,4,False,0
2025-06-29 00:30:00,S001,DSCE_Main_Gate,1,45.0,0.008,141.4,6,False,0
2025-07-14 20:46:00,S004,Kumaraswamy_Layout_Bus_Stand,24,39.46,0.185,195.9,0,False,0
2025-06-25 05:33:00,S004,Kumaraswamy_Layout_Bus_Stand,5,43.26,0.038,229.2,2,False,0
2025-06-30 20:19:00,S004,Kumaraswamy_Layout_Bus_Stand,25,40.69,0.192,350.5,0,False,0
2025-08-03 15:38:00,S001,DSCE_Main_Gate,21,43.8,0.162,344.0,6,False,0
2025-07-08 00:19:00,S003,50_Feet_Road_South,1,35.26,0.008,165.8,1,False,0
2025-07-28 17:51:00,S004,Kumaraswamy_Layout_Bus_Stand,72,28.59,0.554,280.3,0,False,0
2025-09-01 17:21:00,S001,DSCE_Main_Gate,59,26.22,0.454,459.4,0,False,0
2025-07-12 03:13:00,S002,50_Feet_Road_North,0,42.97,0.0,473.1,5,False,0
2025-07-05 18:49:00,S004,Kumaraswamy_Layout_Bus_Stand,21,32.78,0.162,224.7,5,False,0
2025-07-24 16:20:00,S004,Kumaraswamy_Layout_Bus_Stand,97,15.55,0.746,36.9,3,False,0
2025-08-06 08:37:00,S003,50_Feet_Road_South,79,25.46,0.608,166.4,2,False,0
2025-06-17 15:36:00,S003,50_Feet_Road_South,31,34.74,0.238,370.1,1,False,0
2025-07-08 00:13:00,S001,DSCE_Main_Gate,2,45.0,0.015,311.7,1,False,0
2025-07-08 23:27:00,S002,50_Feet_Road_North,6,42.53,0.046,93.3,1,False,0
2025-07-21 12:03:00,S002,50_Feet_Road_North,31,39.69,0.238,373.4,0,False,0
2025-08-28 06:31:00,S004,Kumaraswamy_Layout_Bus_Stand,17,45.0,0.131,132.1,3,False,0
2025-07-15 10:01:00,S001,DSCE_Main_Gate,29,38.06,0.223,213.1,1,False,0
2025-08-25 14:04:00,S003,50_Feet_Road_South,26,39.25,0.2,250.9,0,False,0
2025-07-05 21:06:00,S003,50_Feet_Road_South,13,37.6,0.1,75.6,5,False,0
2025-07-21 13:30:00,S003,50_Feet_Road_South,30,37.89,0.231,306.7,0,False,0
2025-06-27 09:02:00,S004,Kumaraswamy_Layout_Bus_Stand,50,35.73,0.385,492.6,4,False,0
2025-06-22 02:58:00,S004,Kumaraswamy_Layout_Bus_Stand,0,41.11,0.0,414.8,6,False,0
2025-07-14 18:45:00,S002,50_Feet_Road_North,42,32.19,0.323,189.3,0,False,0
2025-06-12 00:56:00,S001,DSCE_Main_Gate,2,44.22,0.015,140.3,3,False,0
2025-08-11 12:15:00,S002,50_Feet_Road_North,27,38.12,0.208,372.7,0,False,0
2025-06-27 15:43:00,S003,50_Feet_Road_South,27,42.04,0.208,70.2,4,False,0
2025-06-13 16:59:00,S004,Kumaraswamy_Layout_Bus_Stand,84,24.6,0.646,154.1,4,False,0
2025-08-23 11:44:00,S002,50_Feet_Road_North,16,43.46,0.123,129.8,5,False,0
2025-06-19 07:58:00,S004,Kumaraswamy_Layout_Bus_Stand,29,44.64,0.223,36.5,3,False,0
2025-07-20 12:41:00,S001,DSCE_Main_Gate,17,45.0,0.131,481.6,6,False,0
2025-06-26 09:47:00,S001,DSCE_Main_Gate,57,28.12,0.438,150.6,3,False,0
2025-07-30 01:17:00,S002,50_Feet_Road_North,1,45.0,0.008,49.0,2,False,0
2025-07-28 02:29:00,S003,50_Feet_Road_South,0,42.62,0.0,87.6,0,False,0
2025-06-24 17:26:00,S003,50_Feet_Road_South,45,32.2,0.346,259.7,1,False,0
2025-08-08 21:18:00,S004,Kumaraswamy_Layout_Bus_Stand,22,37.61,0.169,335.7,4,False,0
2025-06-10 12:43:00,S003,50_Feet_Road_South,24,34.82,0.185,225.9,1,False,0
2025-08-28 06:34:00,S002,50_Feet_Road_North,13,44.81,0.1,373.0,3,False,0
2025-08-29 10:33:00,S001,DSCE_Main_Gate,30,37.41,0.231,250.6,4,False,0
2025-07-04 18:20:00,S001,DSCE_Main_Gate,43,30.9,0.331,68.3,4,False,0
2025-07-20 03:02:00,S002,50_Feet_Road_North,0,45.0,0.0,451.2,6,False,0
2025-06-14 15:33:00,S003,50_Feet_Road_South,16,35.67,0.123,128.6,5,False,0
2025-06-17 07:41:00,S004,Kumaraswamy_Layout_Bus_Stand,31,29.84,0.238,458.5,1,False,0
2025-06-19 07:13:00,S001,DSCE_Main_Gate,38,33.6,0.292,392.2,3,False,0
2025-07-24 15:39:00,S003,50_Feet_Road_South,27,33.26,0.208,222.9,3,False,0
2025-08-30 16:01:00,S003,50_Feet_Road_South,57,27.13,0.438,35.7,5,False,0
2025-07-23 14:06:00,S003,50_Feet_Road_South,24,42.57,0.185,435.7,2,False,0
2025-09-01 15:17:00,S001,DSCE_Main_Gate,28,34.99,0.215,134.0,0,False,0
2025-08-12 00:12:00,S002,50_Feet_Road_North,2,45.0,0.015,25.6,1,False,0
2025-06-11 06:38:00,S002,50_Feet_Road_North,17,36.23,0.131,62.2,2,False,0
2025-08-24 18:17:00,S004,Kumaraswamy_Layout_Bus_Stand,30,36.09,0.231,179.3,6,False,0
2025-08-06 01:27:00,S003,50_Feet_Road_South,0,35.91,0.0,213.8,2,False,0
2025-08-13 20:56:00,S002,50_Feet_Road_North,22,40.66,0.169,462.1,2,False,0
2025-07-22 10:33:00,S002,50_Feet_Road_North,31,40.39,0.238,499.2,1,False,0
2025-06-11 18:13:00,S003,50_Feet_Road_South,47,34.52,0.362,199.4,2,False,0
2025-08-01 12:44:00,S002,50_Feet_Road_North,30,33.1,0.231,152.3,4,False,0
2025-06-24 04:46:00,S003,50_Feet_Road_South,2,39.41,0.015,145.0,1,False,0
2025-06-23 23:28:00,S002,50_Feet_Road_North,8,45.0,0.062,460.5,0,False,0
2025-07-08 20:57:00,S001,DSCE_Main_Gate,22,41.99,0.169,231.7,1,False,0
2025-07-15 01:20:00,S001,DSCE_Main_Gate,0,45.0,0.0,436.6,1,False,0
2025-08-05 23:09:00,S002,50_Feet_Road_North,8,40.41,0.062,413.0,1,False,0
2025-06-17 07:01:00,S001,DSCE_Main_Gate,31,31.95,0.238,432.0,1,False,0
2025-06-17 04:07:00,S003,50_Feet_Road_South,1,45.0,0.008,33.0,1,False,0
2025-06-25 03:11:00,S004,Kumaraswamy_Layout_Bus_Stand,0,39.87,0.0,74.5,2,False,0
2025-07-16 12:33:00,S001,DSCE_Main_Gate,26,38.85,0.2,199.2,2,False,0
2025-07-31 14:49:00,S002,50_Feet_Road_North,23,33.29,0.177,453.2,3,False,0
2025-08-06 03:36:00,S004,Kumaraswamy_Layout_Bus_Stand,0,41.0,0.0,88.9,2,False,0
2025-06-30 00:30:00,S003,50_Feet_Road_South,2,41.2,0.015,318.0,0,False,0
2025-08-14 02:28:00,S004,Kumaraswamy_Layout_Bus_Stand,1,43.23,0.008,92.4,3,False,0
2025-07-02 03:46:00,S004,Kumaraswamy_Layout_Bus_Stand,1,45.0,0.008,421.4,2,False,0
2025-07-09 08:37:00,S002,50_Feet_Road_North,66,28.19,0.508,293.3,2,False,0
2025-08-07 02:40:00,S001,DSCE_Main_Gate,0,40.16,0.0,193.5,3,False,0
2025-07-28 22:00:00,S002,50_Feet_Road_North,15,45.0,0.115,162.8,0,False,0
2025-06-21 15:25:00,S004,Kumaraswamy_Layout_Bus_Stand,19,42.05,0.146,360.3,5,False,0
2025-06-14 23:21:00,S004,Kumaraswamy_Layout_Bus_Stand,4,45.0,0.031,166.7,5,False,0
2025-07-20 15:32:00,S002,50_Feet_Road_North,19,41.45,0.146,62.6,6,False,0
2025-08-26 20:19:00,S002,50_Feet_Road_North,25,42.17,0.192,68.5,1,False,0
2025-06-10 04:38:00,S003,50_Feet_Road_South,1,43.26,0.008,358.1,1,False,0
2025-08-21 23:20:00,S004,Kumaraswamy_Layout_Bus_Stand,7,40.43,0.054,153.5,3,False,0
2025-06-18 20:48:00,S003,50_Feet_Road_South,22,34.14,0.169,213.1,2,False,0
2025-08-04 22:42:00,S003,50_Feet_Road_South,15,39.99,0.115,321.0,0,False,0
2025-06-28 22:22:00,S003,50_Feet_Road_South,9,40.99,0.069,15.5,5,False,0
2025-07-22 23:44:00,S001,DSCE_Main_Gate,8,42.3,0.062,396.6,1,False,0
2025-08-04 10:58:00,S003,50_Feet_Road_South,34,41.04,0.262,363.2,0,False,0
2025-06-22 11:45:00,S003,50_Feet_Road_South,16,45.0,0.123,39.2,6,False,0
2025-06-13 01:41:00,S002,50_Feet_Road_North,1,42.66,0.008,407.6,4,False,0
2025-08-15 11:57:00,S004,Kumaraswamy_Layout_Bus_Stand,22,38.77,0.169,91.5,4,False,0
2025-07-06 13:22:00,S004,Kumaraswamy_Layout_Bus_Stand,17,44.74,0.131,163.3,6,False,0
2025-08-29 13:36:00,S004,Kumaraswamy_Layout_Bus_Stand,27,38.72,0.208,262.0,4,False,0
2025-09-05 22:53:00,S004,Kumaraswamy_Layout_Bus_Stand,16,36.65,0.123,146.6,4,False,0
2025-07-21 02:20:00,S001,DSCE_Main_Gate,0,45.0,0.0,198.8,0,False,0
2025-08-02 08:28:00,S002,50_Feet_Road_North,41,28.89,0.315,326.5,5,False,0
2025-06-20 03:59:00,S003,50_Feet_Road_South,0,41.74,0.0,482.7,4,False,0
2025-06-20 10:48:00,S002,50_Feet_Road_North,33,34.35,0.254,192.9,4,False,0
2025-06-26 11:12:00,S002,50_Feet_Road_North,23,44.41,0.177,363.7,3,False,0
2025-06-10 20:51:00,S003,50_Feet_Road_South,25,41.59,0.192,276.4,1,False,0
2025-07-20 00:33:00,S002,50_Feet_Road_North,1,45.0,0.008,473.7,6,False,0
2025-06-23 06:52:00,S001,DSCE_Main_Gate,15,42.38,0.115,426.8,0,False,0
2025-06-25 06:57:00,S002,50_Feet_Road_North,14,39.4,0.108,126.8,2,False,0
2025-07-10 04:54:00,S002,50_Feet_Road_North,1,41.73,0.008,50.1,3,False,0
2025-06-26 06:40:00,S001,DSCE_Main_Gate,16,39.42,0.123,343.7,3,False,0
2025-09-06 13:18:00,S004,Kumaraswamy_Layout_Bus_Stand,16,38.94,0.123,358.7,5,False,0
2025-08-05 14:36:00,S004,Kumaraswamy_Layout_Bus_Stand,28,32.68,0.215,410.4,1,False,0
2025-09-03 12:19:00,S004,Kumaraswamy_Layout_Bus_Stand,28,37.46,0.215,447.1,2,False,0
2025-08-19 10:43:00,S001,DSCE_Main_Gate,31,45.0,0.238,311.9,1,False,0
2025-09-06 23:36:00,S002,50_Feet_Road_North,3,45.0,0.023,24.2,5,False,0
2025-08-11 04:13:00,S004,Kumaraswamy_Layout_Bus_Stand,1,40.99,0.008,148.5,0,False,0
2025-09-05 21:33:00,S001,DSCE_Main_Gate,19,38.89,0.146,383.0,4,False,0
2025-06-24 20:38:00,S004,Kumaraswamy_Layout_Bus_Stand,23,44.41,0.177,258.5,1,False,0
2025-06-25 21:26:00,S001,DSCE_Main_Gate,17,37.04,0.131,446.0,2,False,0
2025-08-13 16:20:00,S003,50_Feet_Road_South,88,21.48,0.677,219.9,2,False,0
2025-07-30 22:03:00,S002,50_Feet_Road_North,12,42.84,0.092,412.8,2,False,0
2025-09-01 09:45:00,S002,50_Feet_Road_North,63,28.66,0.485,341.3,0,False,0
2025-07-17 14:09:00,S004,Kumaraswamy_Layout_Bus_Stand,27,35.05,0.208,21.0,3,False,0
2025-08-05 23:15:00,S003,50_Feet_Road_South,8,42.65,0.062,407.6,1,False,0
2025-07-01 04:14:00,S001,DSCE_Main_Gate,1,44.66,0.008,160.3,1,False,0
2025-09-02 20:00:00,S003,50_Feet_Road_South,27,36.52,0.208,62.7,1,False,0
2025-07-17 01:41:00,S002,50_Feet_Road_North,1,45.0,0.008,369.0,3,False,0
2025-06-15 21:34:00,S001,DSCE_Main_Gate,13,42.72,0.1,319.1,6,False,0
2025-07-22 17:37:00,S003,50_Feet_Road_South,65,26.55,0.5,431.5,1,False,0
2025-07-23 04:50:00,S001,DSCE_Main_Gate,2,44.1,0.015,96.9,2,False,0
2025-08-06 09:16:00,S002,50_Feet_Road_North,38,35.71,0.292,54.2,2,False,0
2025-07-24 18:59:00,S002,50_Feet_Road_North,43,31.08,0.331,252.5,3,False,0
2025-06-14 14:59:00,S002,50_Feet_Road_North,15,38.67,0.115,332.3,5,False,0
2025-07-21 11:46:00,S001,DSCE_Main_Gate,26,39.53,0.2,196.8,0,False,0
2025-07-29 02:52:00,S001,DSCE_Main_Gate,0,45.0,0.0,229.9,1,False,0
2025-06-13 09:41:00,S002,50_Feet_Road_North,51,30.67,0.392,167.6,4,False,0
2025-06-22 23:36:00,S003,50_Feet_Road_South,4,45.0,0.031,245.0,6,False,0
2025-06-25 09:45:00,S002,50_Feet_Road_North,51,26.87,0.392,402.0,2,False,0
2025-06-27 02:14:00,S003,50_Feet_Road_South,0,44.82,0.0,452.3,4,False,0
2025-08-28 11:41:00,S003,50_Feet_Road_South,26,38.32,0.2,403.6,3,False,0
2025-09-03 05:49:00,S002,50_Feet_Road_North,4,42.1,0.031,415.1,2,False,0
2025-08-06 10:33:00,S003,50_Feet_Road_South,31,37.24,0.238,491.1,2,False,0
2025-06-11 08:23:00,S001,DSCE_Main_Gate,77,26.47,0.592,203.3,2,False,0
2025-07-04 16:20:00,S004,Kumaraswamy_Layout_Bus_Stand,87,19.7,0.669,164.7,4,False,0
2025-07-11 20:11:00,S002,50_Feet_Road_North,25,38.94,0.192,203.8,4,False,0
2025-06-22 15:57:00,S003,50_Feet_Road_South,19,28.76,0.146,114.7,6,False,0
2025-08-18 17:39:00,S001,DSCE_Main_Gate,61,29.36,0.469,30.9,0,False,0
2025-07-10 10:57:00,S004,Kumaraswamy_Layout_Bus_Stand,33,36.15,0.254,20.7,3,False,0
2025-07-15 21:15:00,S003,50_Feet_Road_South,19,42.4,0.146,265.3,1,False,0
2025-08-24 08:20:00,S004,Kumaraswamy_Layout_Bus_Stand,54,24.54,0.415,370.1,6,False,0
2025-07-23 01:08:00,S002,50_Feet_Road_North,1,44.25,0.008,27.8,2,False,0
2025-07-04 03:45:00,S003,50_Feet_Road_South,1,44.3,0.008,188.9,4,False,0
2025-07-24 17:16:00,S003,50_Feet_Road_South,61,32.35,0.469,113.3,3,False,0
2025-08-28 14:55:00,S004,Kumaraswamy_Layout_Bus_Stand,24,38.21,0.185,393.9,3,False,0
2025-07-19 15:11:00,S001,DSCE_Main_Gate,16,45.0,0.123,268.2,5,False,0
2025-06-18 04:54:00,S001,DSCE_Main_Gate,2,45.0,0.015,98.7,2,False,0
2025-06-15 16:04:00,S001,DSCE_Main_Gate,53,33.58,0.408,69.3,6,False,0
2025-07-26 01:27:00,S004,Kumaraswamy_Layout_Bus_Stand,0,38.53,0.0,291.3,5,False,0
2025-07-25 14:53:00,S004,Kumaraswamy_Layout_Bus_Stand,20,34.17,0.154,324.3,4,False,0
2025-06-10 20:13:00,S004,Kumaraswamy_Layout_Bus_Stand,24,39.94,0.185,202.0,1,False,0
2025-08-04 08:28:00,S002,50_Feet_Road_North,87,18.91,0.669,105.6,0,False,0
2025-08-21 23:58:00,S002,50_Feet_Road_North,7,36.36,0.054,233.2,3,False,0
2025-09-05 10:48:00,S002,50_Feet_Road_North,25,35.96,0.192,320.3,4,False,0
2025-07-17 08:48:00,S002,50_Feet_Road_North,95,18.97,0.731,231.5,3,False,0
2025-07-09 15:08:00,S001,DSCE_Main_Gate,30,36.09,0.231,201.2,2,False,0
2025-07-18 18:26:00,S003,50_Feet_Road_South,39,38.98,0.3,287.0,4,False,0
2025-07-07 10:59:00,S001,DSCE_Main_Gate,27,43.6,0.208,377.5,0,False,0
2025-06-28 10:02:00,S001,DSCE_Main_Gate,20,43.65,0.154,270.1,5,False,0
2025-08-18 00:38:00,S001,DSCE_Main_Gate,2,35.09,0.015,293.9,0,False,0
2025-06-23 19:52:00,S004,Kumaraswamy_Layout_Bus_Stand,33,30.29,0.254,423.7,0,False,0
2025-08-22 04:23:00,S003,50_Feet_Road_South,2,45.0,0.015,437.0,4,False,0
2025-07-27 23:12:00,S003,50_Feet_Road_South,4,45.0,0.031,32.1,6,False,0
2025-08-07 12:33:00,S004,Kumaraswamy_Layout_Bus_Stand,24,40.83,0.185,493.9,3,False,0
2025-08-29 23:38:00,S002,50_Feet_Road_North,9,38.0,0.069,268.1,4,False,0
2025-07-11 22:47:00,S001,DSCE_Main_Gate,16,38.57,0.123,434.4,4,False,0
2025-07-16 15:17:00,S004,Kumaraswamy_Layout_Bus_Stand,32,24.98,0.246,184.5,2,False,0
2025-07-22 09:03:00,S002,50_Feet_Road_North,44,36.57,0.338,358.1,1,False,0
2025-07-02 19:20:00,S001,DSCE_Main_Gate,30,31.61,0.231,398.2,2,False,0
2025-07-31 01:39:00,S003,50_Feet_Road_South,1,45.0,0.008,484.1,3,False,0
2025-08-25 17:11:00,S002,50_Feet_Road_North,68,29.39,0.523,165.1,0,False,0
2025-08-30 22:22:00,S004,Kumaraswamy_Layout_Bus_Stand,8,40.55,0.062,110.0,5,False,0
